customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3199-XGZCY,0,0,0,0,-0.9924020376385531,1,2,1,0,0,0,0,0,0,0,1,2,0.3485887601159204,-0.7529307224340932,0
3785-KTYSH,1,0,0,0,0.8400143297628127,1,2,2,1,1,1,1,1,1,2,0,3,-1.3348116010523623,-0.44308476569414595,0
6814-ZPWFQ,1,1,0,0,0.758573602322752,1,2,2,1,1,1,1,1,1,1,0,0,-1.3215172250510334,-0.4511584963054816,0
4063-EIKNQ,1,0,1,1,-0.8702409464784621,1,0,2,1,1,1,1,1,1,0,0,0,-1.4561227820644893,-0.889412064762874,0
6993-YCOBK,1,0,1,1,1.125056875803025,1,2,1,2,0,2,2,2,2,2,1,2,1.5234792392333694,1.8986721209385315,0
5206-HPJKM,1,0,0,0,-0.62591876415828,1,0,0,2,2,0,0,0,0,0,1,1,-0.3078210549496983,-0.5952282630339876,0
7587-RZNME,1,0,0,0,-1.1960038562387048,1,0,0,0,0,0,0,0,0,0,1,2,-0.7132995229902325,-0.9528107034977884,1
0748-RDGGM,1,0,1,0,1.5322605130033284,1,0,1,2,2,2,2,2,2,1,1,0,1.4869197052297147,2.3168296003606046,1
8393-JMVMB,1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.505976692069473,-0.9987824373612407,0
5019-GQVCR,1,1,0,0,0.43281069256250915,1,2,1,0,0,0,0,2,0,0,1,2,0.6676537841478158,0.6010294892122463,0
6036-TTFYU,0,0,1,0,-0.6666391278783103,1,0,2,1,1,1,1,1,1,0,0,3,-1.5009913010689746,-0.8686321351566494,0
2550-AEVRU,0,0,1,1,1.002895784642934,1,0,0,2,2,0,0,0,0,1,0,2,-0.37595473195650925,0.339581797393803,0
0969-RGKCU,1,0,1,1,0.18848851024232702,1,0,2,1,1,1,1,1,1,1,0,1,-1.4943441130683104,-0.7086575603112772,0
0378-CJKPV,0,0,1,0,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,0,1,1.5733331492383529,2.507113754058368,0
4706-AXVKM,0,1,0,0,-0.8702409464784621,1,2,1,0,0,0,0,0,2,0,1,1,0.6659919871476498,-0.6072726808312261,1
5889-JTMUL,0,1,1,0,0.7178532386027215,1,2,1,0,2,2,0,2,0,0,1,2,1.0066603721817051,1.149469627078441,1
9026-RNUJS,1,1,0,0,-1.1145631287986442,1,0,0,0,0,2,0,0,0,0,0,2,-0.47898614596680894,-0.9026918074623933,1
3746-EUBYR,1,0,1,0,-1.2774445836787656,1,2,1,0,0,0,0,0,0,0,1,0,0.32698539911376057,-0.9744509486609586,1
2332-EFBJY,1,0,0,0,-0.6666391278783103,1,0,2,1,1,1,1,1,1,0,1,3,-1.4976677070686424,-0.8563009455070957,1
2880-FPNAE,1,1,1,0,-1.2367242199587352,1,0,1,0,0,2,0,0,0,0,1,2,0.31369102311243185,-0.9455531696968884,0
1703-MGIAB,0,0,0,0,-0.62591876415828,1,2,0,0,0,2,2,2,0,0,1,3,0.14086413509515497,-0.5185278222262989,0
4311-QTTAI,0,0,0,0,-0.6666391278783103,1,0,2,1,1,1,1,1,1,1,0,1,-1.5093002860698053,-0.8769705782470453,0
9474-PHLYD,0,0,0,0,-0.7073594915983407,1,0,0,0,0,2,0,0,2,0,1,2,-0.17653909193657447,-0.6135375428356504,1
4318-RAJVY,0,0,0,0,-0.9109613101984924,1,0,2,1,1,1,1,1,1,1,1,3,-1.4943441130683104,-0.9198981186013053,0
2165-VOEGB,0,0,0,1,0.5549717837226001,1,0,1,2,2,0,2,2,2,1,1,0,1.3440051632154282,1.1204174325015859,1
3612-YUNGG,1,0,1,1,1.2879383306831464,1,2,1,0,2,2,2,2,2,2,1,1,1.476948923228718,1.966747346803509,0
2254-DLXRI,0,0,0,0,-1.2774445836787656,1,2,1,0,2,0,0,0,0,0,1,3,0.47820892612887816,-0.9724435456947522,0
5062-CJJKH,1,0,1,1,-0.30015585439803716,1,0,0,0,2,2,0,0,0,1,0,3,-0.3693075439558449,-0.4093559839872273,0
9028-LIHRP,1,0,1,1,1.5729808767233588,1,0,1,2,2,2,2,2,0,2,0,1,1.1778254631988159,2.173156902350689,0
2219-MVUSO,1,0,0,0,-0.9924020376385531,1,0,0,0,0,0,0,0,0,0,1,3,-0.6518130339840859,-0.813946948857466,1
1053-MXTTK,0,0,1,1,1.6137012404433893,1,0,1,2,2,2,2,2,2,2,1,0,1.4586691562268908,2.401405237420334,0
1530-ZTDOZ,0,0,1,0,0.6771328748826912,0,1,0,2,0,0,0,2,0,0,0,0,-0.801374763999037,-0.09377459020097595,0
1301-LOPVR,1,0,1,1,-0.13727439951791576,0,1,0,2,2,2,2,0,2,1,1,1,-0.31280644595019663,-0.28516171256149014,0
0853-TWRVK,1,0,1,0,1.6137012404433893,1,2,1,2,2,2,2,0,2,2,0,0,1.3572995392167568,2.337499233100554,0
8914-RBTSB,1,0,1,0,-0.055833672077855064,1,2,1,0,2,2,0,2,0,0,0,2,0.9651154471775519,0.3248020173129426,1
6212-ATMLK,0,0,0,0,0.7178532386027215,1,2,1,0,0,0,0,2,2,0,1,2,1.0282637331838649,1.079342879500747,0
8200-LGKSR,1,0,1,0,1.5729808767233588,1,2,0,2,0,2,2,2,2,2,0,2,0.612814483142334,1.6953949963935642,0
1568-BEKZM,1,1,1,0,1.5322605130033284,1,2,0,2,2,2,2,2,2,2,0,1,0.8404806721650927,1.7868531579088578,0
0670-ANMUU,1,0,0,0,1.5729808767233588,1,2,1,2,0,0,2,0,2,1,0,1,1.0930738161903437,1.9432320549136628,0
6897-RWMUB,1,0,1,1,1.1657772395230555,1,0,0,2,2,2,2,0,0,2,1,0,0.10928999209199854,0.82720424319592,0
0963-ZBDRN,1,0,0,0,-0.015113308357824713,1,0,1,0,0,0,2,2,2,0,1,2,1.044881703185526,0.3971126428428834,1
7594-RQHXR,0,0,0,1,-1.2774445836787656,1,0,1,0,0,0,0,0,2,0,1,2,0.4931650991303729,-0.9722450113354572,1
6999-CHVCF,1,0,0,0,1.4508197855632678,1,2,1,2,2,2,0,0,2,2,1,0,1.2409737492051283,2.1468400700574555,0
6134-KWTBV,1,0,0,0,1.2064976032430856,1,2,2,1,1,1,1,1,1,2,0,0,-1.3746947290563494,-0.37661987407678427,0
1077-HUUJM,0,0,0,1,-1.0331224013585834,1,0,1,0,0,0,0,0,0,0,1,2,0.2089978121019659,-0.7988362781777804,0
6331-EWIEB,1,0,0,0,-0.5037576729981889,1,2,1,0,0,0,0,2,0,0,1,2,0.6809481601491449,-0.242123875340955,1
0895-LNKRC,1,0,1,1,-1.0738427650786138,1,0,2,1,1,1,1,1,1,1,0,3,-1.505976692069473,-0.9572887562685566,0
2045-BMBTJ,0,1,0,0,0.025607055362205634,0,1,0,2,2,2,0,2,2,0,1,0,-0.17653909193657447,-0.1758795774561435,0
8417-GSODA,1,0,1,1,-0.1779947632379461,1,2,1,0,0,0,0,2,2,1,0,0,0.9119379431722362,0.125672054939918,0
5171-EPLKN,1,0,0,0,-0.21871512695797646,1,0,2,1,1,1,1,1,1,2,0,1,-1.4926823160681442,-0.8000054249602963,0
4452-QIIEB,1,0,0,0,-1.0331224013585834,1,0,0,0,0,0,0,0,0,0,0,3,-0.6933579589882389,-0.8845369432735155,0
5998-VVEJY,1,0,0,0,-0.2594354906780068,1,2,1,0,0,0,2,0,0,0,1,2,0.5230774451333633,-0.08581115645591528,1
1624-NALOJ,1,1,0,0,-1.1145631287986442,1,2,1,0,2,0,0,0,2,0,1,2,0.8321716871642622,-0.7856227135980263,1
6741-EGCBI,1,1,0,0,-0.0965540357978854,1,2,1,2,0,0,0,0,2,0,1,1,0.8554368451665879,0.1378929477231965,0
7820-ZYGNY,1,0,0,0,1.247217966963116,1,2,1,0,2,0,0,0,2,1,0,1,0.8537750481664219,1.562774044384411,0
4317-VTEOA,1,0,0,0,-1.2774445836787656,1,0,0,0,2,0,0,0,0,0,1,2,-0.46569176996548,-0.984973269703601,1
9677-AVKED,0,0,0,1,0.8400143297628127,1,2,0,0,2,2,2,2,2,1,1,2,0.6593447991469852,0.9558103892726602,0
1670-SVOWZ,0,0,1,1,-0.748079855318371,1,0,1,0,2,0,2,0,2,0,1,1,0.827186296163764,-0.47425466010348283,1
2227-JRSJX,0,0,0,0,-0.46303730927815856,1,0,1,0,2,0,2,2,2,0,1,0,1.1429277261953275,-0.1442243768351963,0
9847-HNVGP,1,0,0,0,-0.62591876415828,1,0,2,1,1,1,1,1,1,1,0,3,-1.4893587220678117,-0.8703307068972856,0
6696-YDAYZ,1,0,1,1,-0.6666391278783103,1,0,2,1,1,1,1,1,1,2,0,3,-1.4710789550659844,-0.8791765155725468,0
8980-WQFWL,0,0,0,0,0.10704778280226633,1,0,0,0,0,2,0,0,2,0,1,2,-0.08846385092776998,-0.08259048796068315,0
1730-ZMAME,0,1,0,0,-0.015113308357824713,1,0,1,0,0,0,0,0,2,0,1,2,0.4898415051300408,0.16840106093488294,0
6506-EYCNH,0,0,1,1,-0.1779947632379461,1,0,2,1,1,1,1,1,1,0,1,0,-1.502653098069141,-0.7674457900358934,0
4634-JLRJT,0,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,3,-1.4760643460664828,-0.9983853686426505,0
9501-UKKNL,1,0,0,0,1.0843365120829946,0,1,0,0,0,0,2,2,2,0,1,2,-0.43411762696232353,0.31875774904106846,0
2560-QTSBS,0,0,1,1,1.6137012404433893,1,2,2,1,1,1,1,1,1,1,1,0,-1.3780183230566818,-0.2912500995798744,0
7541-YLXCL,1,0,0,0,0.14776814652229667,1,0,0,0,2,0,2,0,2,1,1,3,0.021214751083194285,0.09489922924917142,1
4795-WRNVT,0,0,0,0,0.3106496014024181,1,0,0,2,2,0,0,2,0,0,0,3,0.011243969082197169,0.13354725119195848,0
6080-TCMYC,1,0,1,1,0.3106496014024181,1,2,1,0,0,2,0,0,0,0,1,2,0.5463426031356892,0.4451579577923071,0
0260-ZDLGK,0,0,0,1,-0.9516816739185228,1,0,0,0,0,2,2,2,2,0,1,3,0.2704843011081128,-0.7199740187911001,1
7860-UXCRM,1,0,1,1,1.247217966963116,1,0,0,2,2,2,2,2,0,2,0,1,0.3236618051134285,1.0549893314272099,0
6357-JJPQT,0,0,0,0,-1.1960038562387048,1,0,1,0,0,0,0,2,0,0,1,2,0.5230774451333633,-0.9048536260413849,0
2292-XQWSV,1,0,1,1,0.3106496014024181,0,1,0,0,2,2,2,2,2,1,0,3,-0.14828854293375057,0.07288397474066594,0
9552-TGUZV,1,0,1,0,-0.9924020376385531,1,0,1,2,0,0,0,0,0,0,1,3,0.3402797751150897,-0.7170180627749281,0
5913-INRQV,1,1,1,0,0.06632741908223598,1,0,1,2,0,0,2,2,0,1,0,3,0.8438042661654253,0.3730238072484065,0
8722-NGNBH,1,0,0,0,-1.1145631287986442,0,1,0,2,0,2,2,0,0,0,0,3,-0.8229781250011965,-0.9087801944807776,1
6210-KBBPI,1,1,0,0,-0.9516816739185228,1,2,1,0,2,0,0,2,2,0,1,1,1.1528985081963241,-0.6017357781442172,1
9643-YBLUR,1,0,1,0,-0.9516816739185228,1,2,0,0,2,2,0,0,2,0,1,1,0.142525932095321,-0.7188489907550943,0
8734-FNWVH,1,0,1,1,-0.055833672077855064,1,2,0,0,0,0,0,0,2,0,0,0,-0.16823010693574386,-0.20197581601682685,0
9447-YPTBX,0,0,1,0,0.7178532386027215,1,0,2,1,1,1,1,1,1,1,1,0,-1.4926823160681442,-0.59127963522134,0
0133-BMFZO,0,0,0,0,-1.2367242199587352,1,0,1,2,2,0,2,0,0,0,1,2,0.7141841001524675,-0.9272218305219705,1
6128-CZOMY,0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,1,2,-0.6351950639824246,-0.9872233257756126,1
9540-JYROE,1,0,0,0,-0.9924020376385531,1,0,1,0,0,0,0,0,0,0,1,3,0.1774236690988095,-0.7641148246743862,1
9026-LHEVG,0,0,0,0,-0.9516816739185228,0,1,0,0,2,0,0,0,2,0,0,2,-0.7980511699987046,-0.8488007586003905,0
2260-USTRB,0,1,0,0,-1.2367242199587352,1,0,1,0,0,0,0,0,0,0,1,0,0.18074726309914202,-0.9562078469790609,1
3656-TKRVZ,0,0,0,0,-1.1960038562387048,1,0,0,2,2,0,0,0,0,0,0,2,-0.31280644595019663,-0.9344793643228707,1
7011-CVEUC,1,0,1,0,-0.30015585439803716,1,0,1,0,0,0,2,2,2,0,1,1,1.0282637331838649,0.024287175459866816,0
6185-TASNN,1,1,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,0,2,-0.613591702980265,-0.9869365539232973,0
7925-PNRGI,0,0,1,1,0.5142514200025698,1,2,0,2,2,2,2,2,0,0,0,3,0.5496661971360212,0.554925399109264,0
8623-TMRBY,1,1,1,1,0.758573602322752,1,2,1,0,2,2,0,0,0,0,1,2,0.6460504231456565,0.8218217561216963,1
1552-CZCLL,0,0,1,1,0.9214550572028734,1,0,2,1,1,1,1,1,1,0,0,1,-1.4876969250676457,-0.5276824621271303,0
3038-PQIUY,0,0,0,0,0.22920887396235737,1,2,0,2,2,2,0,0,0,0,1,0,0.046141706085686136,0.10548772841157884,0
1501-SGHBW,1,0,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,0,0,0,3,-0.62854787598176,-0.9716273488843167,1
9313-CDOGY,1,0,1,1,0.22920887396235737,1,0,2,1,1,1,1,1,1,0,0,2,-1.5009913010689746,-0.6908997648409898,0
8148-BPLZQ,1,0,0,0,0.06632741908223598,1,0,0,0,2,0,0,0,0,0,1,2,-0.4972659129686364,-0.24225623158048507,0
2623-DRYAM,0,0,1,0,1.5322605130033284,1,2,1,0,0,2,0,2,2,1,1,2,1.2293411702039656,2.1115230134761758,0
9987-LUTYD,0,0,0,0,-0.7888002190384014,1,0,0,2,0,0,2,0,0,1,0,3,-0.3194536339508612,-0.6796053657344218,0
3208-YPIOE,1,0,0,0,0.26992923768238775,1,2,1,0,0,0,0,0,0,0,0,2,0.3485887601159204,0.32398582050250707,1
4488-KQFDT,0,0,0,0,1.1657772395230555,1,2,1,0,2,2,0,2,2,1,1,2,1.302460238211275,1.8263835547818457,0
2612-RANWT,0,0,0,0,-0.8295205827584317,1,2,1,0,0,2,0,2,2,0,1,0,1.1761636661986499,-0.49368896794115147,1
5693-PIPCS,1,0,0,0,0.35136996512244845,1,0,1,0,2,0,2,2,2,2,1,1,1.1595456961969886,0.8546019847786493,0
0491-KAPQG,1,0,0,0,-0.46303730927815856,1,2,1,0,0,0,0,0,0,0,1,2,0.29707305311077065,-0.31968463170558936,0
1925-LFCZZ,1,1,0,0,0.9214550572028734,0,1,0,0,0,2,0,2,2,1,1,0,-0.4889569279678058,0.20301221757200213,0
8039-EQPIM,1,0,1,0,1.4915401492832983,0,1,0,2,0,2,2,2,2,2,0,0,-0.1499503399339166,0.7818722311568632,0
6900-PXRMS,1,1,1,1,-0.2594354906780068,1,2,1,0,2,2,0,2,2,0,0,2,1.3622849302172555,0.18836479373067194,1
8707-RMEZH,0,1,1,0,1.4915401492832983,1,0,1,2,2,0,0,0,2,1,0,1,0.749081837155956,1.6642692207307372,0
3346-BRMIS,0,1,1,0,-0.5851984004382496,0,1,0,0,0,2,0,2,2,0,1,2,-0.5454580259734538,-0.6496928556006208,1
3209-ZPKFI,1,0,1,1,0.5956921474426305,1,2,0,0,2,0,0,0,0,0,0,2,-0.3493659799538514,0.11245849036016362,0
6479-VDGRK,0,0,1,1,1.6137012404433893,1,0,0,2,2,2,2,2,2,2,0,0,0.682609957149311,1.6967626775353748,0
9373-WSLOY,1,1,1,0,0.025607055362205634,0,1,0,0,2,2,2,2,0,0,1,2,-0.4906187249679718,-0.23491046028656498,0
2933-FILNV,0,0,1,1,-1.2367242199587352,0,1,0,0,0,0,0,0,0,0,1,3,-1.341458789053027,-0.9912381317080253,1
3569-JFODW,0,0,1,1,1.6137012404433893,1,2,0,2,2,2,2,2,2,2,0,1,0.8703930181680831,1.9276140186491117,0
9819-FBNSV,1,1,1,0,0.18848851024232702,1,0,1,0,0,0,0,0,0,0,1,0,0.24888094010595296,0.12889272343515015,0
9544-PYPSJ,0,1,1,1,1.2064976032430856,1,2,1,0,2,2,0,0,2,0,1,1,1.0415581091851935,1.648298234494106,0
1591-XWLGB,0,0,1,0,1.5729808767233588,1,0,2,1,1,1,1,1,1,2,0,1,-1.4926823160681442,-0.3987013067050548,0
0396-UKGAI,1,0,0,1,-0.38159658183809786,1,0,0,0,2,0,2,0,0,0,1,0,-0.31446824295036285,-0.44079059087562433,0
3243-ZHOHY,0,0,0,0,-0.6666391278783103,1,0,2,1,1,1,1,1,1,1,0,3,-1.4843733310673135,-0.876705865767985,0
5186-EJEGL,1,0,0,0,-0.9516816739185228,1,0,0,2,0,2,2,2,0,0,1,3,0.1574821050968162,-0.7191578219806646,0
7527-QNRUS,1,0,1,1,-0.62591876415828,1,2,2,1,1,1,1,1,1,2,1,3,-1.3165318340505352,-0.825329585457054,0
9986-BONCE,0,0,0,0,-1.1552834925186746,1,0,2,1,1,1,1,1,1,0,0,0,-1.4561227820644893,-0.9696420052913652,1
2722-JMONI,0,1,1,0,-1.2774445836787656,1,0,0,2,0,0,0,0,0,0,1,2,-0.5055748979694671,-0.9855026946617212,1
2203-GHNWN,0,0,1,0,-0.3408762181180675,1,2,1,0,0,2,0,0,0,0,1,3,0.4948268961305394,-0.15644526961847488,0
3878-AVSOQ,0,1,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.21564500010263052,-0.9759289266690446,0
3258-SYSWS,1,1,0,0,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,0,0,1.6298342472440013,2.454105080126566,0
5296-PSYVW,0,0,1,0,1.6137012404433893,1,2,2,1,1,1,1,1,1,2,0,2,-1.3364733980525287,-0.23497663840632996,0
6319-QSUSR,0,0,0,1,-0.8702409464784621,1,0,2,1,1,1,1,1,1,0,0,1,-1.4976677070686424,-0.9119788036027549,0
4083-EUGRJ,1,0,0,0,-0.9516816739185228,1,0,2,1,1,1,1,1,1,0,0,3,-1.479387940066815,-0.9286115710370365,1
7579-OOPEC,0,1,1,0,-1.2367242199587352,1,0,0,0,2,0,0,0,0,0,0,1,-0.4856333339674735,-0.9565828563243961,1
0512-FLFDW,0,1,1,0,1.125056875803025,1,2,1,0,0,2,0,2,2,1,1,1,1.1877962451998125,1.6525556935323238,0
1771-OADNZ,1,1,1,0,-0.13727439951791576,1,2,1,0,2,2,0,0,2,0,1,2,1.0349109211845293,0.20378429563592768,1
0487-CRLZF,0,0,0,0,0.6771328748826912,1,0,0,0,0,2,2,2,2,2,1,0,0.32200000811326246,0.6346920927994,0
2107-FBPTK,0,1,0,0,-0.0965540357978854,1,2,1,0,2,2,0,2,2,0,1,2,1.3074456292117733,0.36962666376713404,0
9451-WLYRI,0,0,1,0,0.8400143297628127,1,0,2,1,1,1,1,1,1,1,0,1,-1.5192710680708021,-0.5703894087488403,0
8219-VYBVI,1,0,0,1,0.26992923768238775,1,2,2,1,1,1,1,1,1,2,0,3,-1.3215172250510334,-0.5642569029839459,0
1991-VOPLL,0,0,0,0,-0.9516816739185228,1,0,2,1,1,1,1,1,1,0,0,3,-1.5192710680708021,-0.9378103296843778,0
9738-QLWTP,1,0,0,0,0.26992923768238775,1,0,1,0,0,2,2,0,0,1,0,2,0.5696077611380149,0.4131498071992796,0
1016-DJTSV,1,1,0,0,-0.9924020376385531,1,0,1,0,0,0,0,0,0,0,1,2,0.16412929309748078,-0.7546292941747295,0
9419-IPPBE,0,0,1,1,0.758573602322752,1,2,1,0,0,2,0,0,2,1,1,2,0.8438042661654253,1.002179191854703,0
0174-QRVVY,1,0,1,1,1.5729808767233588,1,2,2,1,1,1,1,1,1,2,0,1,-1.3098846460498705,-0.19224763241136503,0
5699-BNCAS,1,1,0,0,1.5729808767233588,1,2,2,1,1,1,1,1,1,2,1,3,-1.3331498040521963,-0.22789557959147003,0
2900-PHPLN,0,1,1,0,1.5322605130033284,1,0,2,1,1,1,1,1,1,2,1,1,-1.502653098069141,-0.36232540020753434,0
0612-RTZZA,0,1,0,0,-1.2774445836787656,0,1,0,0,0,0,0,0,0,0,0,2,-1.3132082400502028,-0.9962235500636589,1
8106-GWQOK,1,0,1,0,0.22920887396235737,0,1,0,2,2,0,2,2,2,2,1,0,-0.1582593249347472,-0.039751185099443136,0
8751-EDEKA,0,0,1,0,-0.1779947632379461,1,0,1,0,2,2,0,0,2,0,0,1,0.8354952811645946,0.0662661627641613,0
6878-GGDWG,0,0,1,0,-0.015113308357824713,1,0,2,1,1,1,1,1,1,0,0,0,-1.5076384890696393,-0.7244961903083783,0
4039-PIMHX,1,1,1,0,0.6771328748826912,1,0,0,0,2,0,0,0,0,2,0,3,-0.4972659129686364,0.05078048273914048,0
8450-LUGUK,0,0,1,1,0.18848851024232702,1,2,2,1,1,1,1,1,1,2,1,0,-1.3514295710540236,-0.62712611676074,0
3604-WLABM,0,0,0,0,-0.9109613101984924,1,0,0,0,0,2,2,0,0,0,0,2,-0.3493659799538514,-0.7501512414039613,0
0795-GMVQO,1,0,1,0,1.4100994218432374,1,2,1,2,2,2,0,2,2,1,0,1,1.5002140812310438,2.227599435544067,0
2259-OUUSZ,1,0,0,0,-1.0331224013585834,0,1,0,0,0,2,2,0,0,1,1,1,-0.9725398550161476,-0.8972652016416595,0
1142-IHLOO,0,0,0,0,0.758573602322752,1,0,1,0,0,0,0,2,2,1,0,1,0.7573908221567865,0.9673474414850332,0
6410-LEFEN,0,0,0,0,-0.9516816739185228,1,0,0,0,0,0,0,0,0,0,0,2,-0.6518130339840859,-0.8236310137164178,1
4633-MKHYU,0,0,0,0,-0.9516816739185228,1,0,1,0,0,0,0,2,2,0,1,3,0.785641371159611,-0.6594430985793377,0
6257-RJOHI,1,0,0,0,-1.1552834925186746,1,0,0,0,0,0,2,0,0,0,1,3,-0.46402997296531395,-0.9181113093676491,0
1545-JFUML,1,0,1,0,1.5729808767233588,1,2,1,2,2,2,0,2,0,2,1,2,1.1379423351948288,2.0785663098331826,0
3194-ORPIK,0,0,1,1,0.7178532386027215,1,2,1,0,0,0,0,2,0,0,1,0,0.6526976111463211,0.8086302509151968,1
7826-VVKWT,0,1,1,1,-0.3408762181180675,1,0,1,0,0,2,0,2,2,2,1,2,1.0565142821866886,-0.008757765676146402,0
1353-GHZOS,1,0,1,0,-0.4223169455581282,1,0,0,2,0,0,0,2,0,1,1,0,-0.16656830993557784,-0.40101754089683145,0
2587-EKXTS,1,0,0,0,0.47353105628253944,1,2,1,2,2,2,0,2,2,0,1,2,1.5533915852363596,1.1611390355303441,0
5442-BXVND,0,0,1,1,0.025607055362205634,1,2,2,1,1,1,1,1,1,0,0,0,-1.3464441800535252,-0.6374278440708322,0
8816-VXNZD,0,0,0,0,-1.2774445836787656,1,2,1,0,0,0,0,0,0,0,1,2,0.3436033691154218,-0.9742303549284085,1
9378-FXTIZ,0,0,1,0,0.880734693482843,1,2,0,0,0,0,0,2,2,1,1,1,0.179085466098976,0.6319346711425231,1
1723-HKXJQ,1,0,0,0,0.3920903288424788,1,2,1,0,2,0,0,2,2,0,1,2,1.2293411702039656,0.8780290391754756,1
7825-GKXMW,0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,0,2,-0.6302096729819263,-0.9871571476558475,1
9753-OYLBX,0,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4710789550659844,-0.9983191905228853,0
2364-UFROM,1,0,0,0,-0.0965540357978854,1,0,0,2,2,0,2,2,0,1,0,2,0.1873944510998066,-0.10524546429358399,0
6656-JWRQX,0,0,0,0,-1.2774445836787656,0,1,0,0,0,0,2,0,0,0,0,3,-1.1370577580325938,-0.9938852564986271,0
6473-ULUHT,1,0,1,1,-0.6666391278783103,1,2,0,2,2,0,2,2,2,0,0,2,0.6693155811479823,-0.39047316048093406,0
1240-KNSEZ,1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,3,-1.4843733310673135,-0.9984956655089255,1
0836-SEYLU,1,0,1,0,-0.9516816739185228,0,1,0,0,0,0,2,2,0,0,0,3,-0.801374763999037,-0.8622349169126949,1
4433-JCGCG,1,1,1,0,0.5549717837226001,1,2,1,0,0,2,0,2,2,0,1,2,1.2044142152014738,1.0574158624852614,1
3716-BDVDB,1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.14418772909548702,-0.9768774797190104,1
7688-AWMDX,1,0,1,0,1.5729808767233588,1,0,0,2,0,0,2,0,0,2,0,0,-0.3410569949530208,0.6595309470845473,0
2842-BCQGE,1,0,0,0,0.43281069256250915,1,2,1,0,0,0,0,0,0,0,1,1,0.35191235411625243,0.3874065186106766,0
7244-QWYHG,1,0,1,0,0.7178532386027215,0,1,0,2,0,0,2,2,0,1,1,0,-0.6750781919864114,-0.04184682555866961,0
5899-MQZZL,0,0,0,0,-0.7888002190384014,1,2,1,0,0,0,0,0,0,0,1,3,0.3402797751150897,-0.5664187215629374,1
6849-OYAMU,1,0,1,1,-0.5444780367182193,1,0,1,0,2,0,2,2,2,1,0,0,1.1711782751981514,-0.17411482759574226,1
5312-UXESG,0,0,0,0,0.35136996512244845,1,2,1,0,0,2,0,2,2,0,0,0,1.1063681921916724,0.753239164671853,0
9488-HGMJH,0,1,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.21232140610229844,-0.9759730454155546,1
6038-GCYEC,0,0,0,0,-0.3408762181180675,0,1,0,0,2,2,0,2,2,0,1,1,-0.35268957395418365,-0.4601807799667829,1
2150-WLKUW,0,0,1,0,0.3106496014024181,1,2,0,0,2,0,0,2,0,1,0,0,-0.028639158921789646,0.15516543698187366,0
7159-FVYPK,0,0,1,1,-1.1960038562387048,1,2,0,0,2,2,0,2,0,0,1,0,0.14584952609565352,-0.903684479258869,0
7032-LMBHI,0,0,0,0,0.18848851024232702,1,2,0,2,0,0,0,2,0,1,0,0,-0.003712203919297562,0.028478456378319753,0
1150-WFARN,0,0,1,1,1.4100994218432374,1,2,1,2,0,2,2,2,2,2,1,1,1.461992750227223,2.1498622041933926,1
6088-BXMRG,0,0,1,1,-0.015113308357824713,1,2,1,0,2,0,0,2,2,0,1,2,1.1329569441943304,0.35572925861647425,0
3144-AUDBS,0,0,1,0,-1.0738427650786138,1,0,0,0,0,0,2,0,0,0,1,2,-0.518869273970796,-0.8878899680082779,1
4821-SJHJV,0,0,1,1,-0.015113308357824713,1,2,1,2,0,0,0,2,0,0,0,2,0.8255244991635975,0.2728742526706363,0
7346-MEDWM,0,0,0,0,1.0843365120829946,1,2,1,0,2,2,0,0,0,0,1,2,0.6144762801425001,1.1761173499704998,0
1137-DGOWI,0,0,1,0,-0.0965540357978854,1,0,0,0,2,2,2,0,2,1,0,0,0.18240906009930805,-0.03723641654837125,0
5616-PRTNT,1,0,0,1,-0.5037576729981889,1,0,2,1,1,1,1,1,1,0,1,2,-1.5076384890696393,-0.8421388278773758,1
3812-LRZIR,0,0,1,1,-0.21871512695797646,1,2,2,1,1,1,1,1,1,2,0,2,-1.3381351950526947,-0.6712007445242609,0
4818-QIUFN,0,1,0,0,-0.5037576729981889,1,2,1,2,0,0,0,0,0,0,1,2,0.47820892612887816,-0.336361517886381,1
9483-GCPWE,1,0,0,1,-0.9516816739185228,1,0,2,1,1,1,1,1,1,1,0,3,-1.4843733310673135,-0.9234276183221078,0
